Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent
Renters,95123,Lucy,Vega,03/08/1990,m,6184 Cottle Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 749-0101,joshua@zoho.com,N,N,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95051,Addison,Schmidt,06/06/1986,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 981-2605,luke.copeland@icloud.com,N,N,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94301,Nora,Hess,06/06/1986,f,501 Forest Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 559-9571,kira@163.com,N,N,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95037,Victoria,Manning,04/05/1990,f,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 758-4888,luke.copeland@icloud.com,N,N,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94041,Brielle,Gallegos,11/18/1989,f,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 425-3914,luke.copeland@icloud.com,N,N,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95008,Dillan,Cardenas,11/12/1990,f,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 664-2724,luke@263.com,N,N,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95127,Alice,Saunders,03/03/1988,m,2601 Nuestra Castillo Ct,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 735-9780,joshua@zoho.com,N,Y,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Chloe,Horton,06/06/1986,f,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 460-5241,joshua@zoho.com,N,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95054,Nicholas,Ward,05/06/1989,m,550 Moreland Way,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 567-0683,milo.chambers@yahoo.com,N,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94085,Rosalie,Hood,02/04/1989,f,1257 Lakeside Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 264-9696,joshua@zoho.com,N,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95050,Jack,Campbell,02/04/1989,m,2200 Monroe St,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 589-2909,joshua@zoho.com,N,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95050,Eli,Boyd,02/04/1989,m,431 El Camino Real,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 222-8623,abigail@foxmail.com,N,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94087,Anastasia,Short,06/06/1986,m,902 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 580-6272,joshua@zoho.com,N,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Graham,Perkins,05/06/1989,f,555 E Washington Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 984-4767,kira@163.com,N,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94301,Charles,Gibbs,04/05/1990,f,501 Forest Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(844) 250-7147,kira@163.com,N,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95051,Evan,Wolf,04/05/1990,m,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 381-9788,luke.copeland@icloud.com,N,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95126,Nolan,Fowler,11/12/1990,m,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 647-6922,kira@163.com,N,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95136,Jack,Contreras,12/1/1988,m,5230 Terner Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 225-8648,luke@263.com,N,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95014,Hanna,Park,12/1/1988,f,20800 Homestead Rd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 578-4349,clare.curtis@gmail.com,N,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94087,Xander,Elliott,04/05/1990,m,745 S Bernardo Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 381-9788,jakob.king@inbox.com,N,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95112,Landon,Sandoval,03/27/1987,m,101 E San Fernando St 100,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 491-1125,luke.copeland@icloud.com,N,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Hanna,Jones,02/04/1989,m,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 491-1125,abigail@foxmail.com,N,Y,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95051,Gideon,Thomas,03/08/1990,f,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 583-9275,dillan.hood@263.com,Y,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95123,Dominic,Welch,06/06/1986,m,150 Palm Valley Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 279-7410,jakob.king@inbox.com,Y,N,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94043,Elliott,Duncan,03/08/1990,m,555 W Middlefield Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 460-5241,abigail@foxmail.com,Y,N,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95125,Caroline,Brewer,11/18/1989,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 321-1701,dillan.hood@263.com,Y,N,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95037,Lily,Pittman,07/31/1988,m,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 854-2651,abigail@foxmail.com,Y,N,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95035,Ian,Fisher,03/08/1990,m,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 400-5295,milo.chambers@yahoo.com,Y,N,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95123,Aden,Phillips,03/27/1987,m,150 Palm Valley Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 902-0832,joshua@zoho.com,Y,N,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94304,Jack,Mcdaniel,02/04/1989,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 502-5305,luke@263.com,Y,N,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95020,Arianna,Wise,03/27/1987,m,8200 Kern Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 486-4834,milo.chambers@yahoo.com,Y,N,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95020,Hunter,Reynolds,02/04/1989,f,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 271-2600,joshua@zoho.com,Y,N,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95134,Zoey,Green,11/18/1989,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 279-7410,dillan.hood@263.com,Y,N,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94040,Jase,Hines,12/1/1988,f,575 S Rengstorff Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 295-1360,juliette@outlook.com,Y,N,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95014,Avery,Stanley,12/1/1988,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-0333,juliette@outlook.com,Y,N,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95113,Juliet,Baldwin,03/08/1990,f,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 372-8336,milo.chambers@yahoo.com,Y,N,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95030,Emma,King,11/18/1989,f,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 997-0400,kira@163.com,Y,N,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95134,Felix,Brewer,03/03/1988,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 923-6900,kira@163.com,Y,N,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95054,Vivienne,Velasquez,07/31/1988,m,730 Agnew Rd,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 270-9902,luke@263.com,Y,Y,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95014,Ethan,Marsh,11/12/1990,m,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 563-6333,luke@263.com,Y,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95035,Dillan,Clayton,03/08/1990,m,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 512-2708,kira@163.com,Y,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95128,Emmett,Sims,03/27/1987,f,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 513-0086,juliette@outlook.com,Y,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95054,Reece,Freeman,11/18/1989,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 530-2100,luke.copeland@icloud.com,Y,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95136,Kira,Silva,03/03/1988,f,3601 Copperfield Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 678-0550,joshua@zoho.com,Y,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94087,Harper,Oliver,11/12/1990,f,902 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 923-3200,clare.curtis@gmail.com,Y,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95125,Nolan,Fitzgerald,03/03/1988,f,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 270-9902,dillan.hood@263.com,Y,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95125,Anna,Wells,02/04/1989,m,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 441-7600,luke.copeland@icloud.com,Y,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94043,Rose,Benson,03/08/1990,f,555 W Middlefield Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(603) 571-6274,clare.curtis@gmail.com,Y,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95112,Norah,Robbins,07/31/1988,f,101 E San Fernando St 100,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 445-6530,milo.chambers@yahoo.com,Y,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94085,Ezra,Jensen,04/05/1990,m,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 279-7410,kira@163.com,Y,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95129,Lila,Becker,03/03/1988,m,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 748-4774,abigail@foxmail.com,Y,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Nicolas,Underwood,06/06/1986,f,355 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 582-5240,luke@263.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94043,Sophie,Hodges,05/06/1989,m,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 671-1752,juliette@outlook.com,Y,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95035,Isaac,Singh,03/27/1987,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-5333,kira@163.com,Y,Y,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95037,Gemma,Flowers,04/05/1990,f,16945 Del Monte Ave,Morgan Hill,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 980-0502,dillan.hood@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95014,Caleb,Black,12/1/1988,f,20800 Homestead Rd,Cupertino,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 241-1445,kira@163.com,N,N,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94085,Madelynn,Shaffer,11/18/1989,m,355 N Wolfe Rd,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 923-6900,jakob.king@inbox.com,N,N,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95123,Hanna,Jordan,11/12/1990,m,1045 Coleman Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 713-3956,clare.curtis@gmail.com,N,N,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95020,Declan,Shaw,12/1/1988,m,7397 Monterey St,Gilroy,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 849-2126,clare.curtis@gmail.com,N,N,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Levi,Mckenzie,02/04/1989,m,655 S Fair Oaks Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 956-8858,joshua@zoho.com,N,N,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,James,Roberson,06/06/1986,f,201 W California Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 865-2875,jakob.king@inbox.com,N,N,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95125,Madeline,Fowler,03/08/1990,f,1776 Almaden Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 865-1139,milo.chambers@yahoo.com,N,N,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95112,Kole,Lambert,12/1/1988,f,524 S 9th St,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 492-9660,joshua@zoho.com,N,N,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95129,Matthew,Newman,03/03/1988,m,355 Kiely Blvd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 460-5241,luke@263.com,N,N,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95014,Max,Shelton,05/06/1989,f,20800 Homestead Rd,Cupertino,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 441-7600,clare.curtis@gmail.com,N,N,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95051,Lea,Gray,05/06/1989,f,101 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-0333,abigail@foxmail.com,N,N,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Delilah,Buchanan,03/03/1988,f,1035 Aster Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 225-8648,abigail@foxmail.com,N,N,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95035,August,Lara,04/05/1990,m,755 E Capitol Ave,Milpitas,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 570-5010,luke@263.com,N,N,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95126,Everett,Richardson,11/18/1989,f,1201 Parkmoor Ave,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 373-1025,clare.curtis@gmail.com,N,N,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94040,Jasper,Woods,11/12/1990,f,1200 Dale Ave,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 544-1400,luke@263.com,N,N,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95020,Zachery,Vega,11/12/1990,f,500 Ioof Ave,Gilroy,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 894-6343,clare.curtis@gmail.com,N,Y,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95050,Eleanor,Wall,07/31/1988,m,2200 Monroe St,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 585-1628,abigail@foxmail.com,N,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95123,Jude,Nelson,03/08/1990,m,1045 Coleman Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 389-9367,kira@163.com,N,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Lukas,Fisher,05/06/1989,m,825 E Evelyn Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 587-9997,kira@163.com,N,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95020,Juliet,Morrison,12/1/1988,m,500 Ioof Ave,Gilroy,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 578-1632,luke@263.com,N,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95051,Everett,Haynes,06/06/1986,f,3500 Granada Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 582-5240,clare.curtis@gmail.com,N,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Harrison,Mcdonald,05/06/1989,m,825 E Evelyn Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 984-4767,abigail@foxmail.com,N,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95050,Josiah,Fisher,04/05/1990,f,444 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 445-6530,luke@263.com,N,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94085,Elliott,Pham,03/27/1987,m,330 N Mathilda Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 737-2900,joshua@zoho.com,N,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94043,Lily,Parks,03/27/1987,f,100 N Whisman Rd,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 924-1196,luke@263.com,N,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94087,Samuel,Walsh,07/31/1988,f,1032 W Remington Dr,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 902-0832,joshua@zoho.com,N,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94086,Theodore,Patel,05/06/1989,m,1035 Aster Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 475-6342,clare.curtis@gmail.com,N,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,94043,Addyson,Cummings,03/08/1990,f,100 N Whisman Rd,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-1750,milo.chambers@yahoo.com,N,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95051,Felicity,Sutton,12/1/1988,m,3500 Granada Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 798-2632,luke.copeland@icloud.com,N,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
Renters,95128,Jude,Holt,06/06/1986,m,500 S Winchester Blvd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 823-1361,joshua@zoho.com,N,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100
