4-1.0:2117-25.0,29.49
0-1.0:2117-26.0,25.08
4-1.0:2117-26.0,22.89
0-1.0:2117-27.0,16.93
4-1.0:2117-25.0,15.68
4-1.0:2117-26.0,11.5
4-1.0:2117-26.0,28.21
4-1.0:2117-27.0,27.17
0-1.0:2117-25.0,22.99
4-1.0:2117-26.0,23.79
0-1.0:2117-27.0,24.98
4-1.0:2117-25.0,23.64
0-1.0:2117-27.0,22.05
0-1.0:2117-28.0,13.58
0-1.0:2117-25.0,28.83
4-1.0:2117-27.0,24.65
4-1.0:2117-27.0,28.24
4-1.0:2117-27.0,26.64
0-1.0:2117-28.0,20.68
0-1.0:2117-28.0,19.43
0-1.0:2117-25.0,17.55
4-1.0:2117-29.0,15.25
4-1.0:2117-25.0,26.38
4-1.0:2117-25.0,25.33
4-1.0:2117-26.0,21.16
0-1.0:2117-26.0,19.48
0-1.0:2117-26.0,18.23
0-1.0:2117-29.0,17.18
0-1.0:2117-27.0,15.93
4-1.0:2117-29.0,14.89
4-1.0:2117-26.0,34.28
0-1.0:2117-27.0,23.24
4-1.0:2117-25.0,25.23
0-1.0:2117-25.0,18.01
4-1.0:2117-25.0,17.91
0-1.0:2117-28.0,25.22
0-1.0:2117-27.0,30.13
4-1.0:2117-28.0,29.08
0-1.0:2117-25.0,30.62
0-1.0:2117-27.0,23.23
4-1.0:2117-27.0,20.93
4-1.0:2117-27.0,19.68
4-1.0:2117-27.0,31.46
0-1.0:2117-26.0,15.5
4-1.0:2117-27.0,18.35
0-1.0:2117-25.0,27.18
0-1.0:2117-25.0,22.65
4-1.0:2117-29.0,23.41
4-1.0:2117-26.0,21.68
4-1.0:2117-26.0,12.46
0-1.0:2117-25.0,30.4
4-1.0:2117-25.0,36.77
4-1.0:2117-25.0,24.74
0-1.0:2117-25.0,28.68
4-1.0:2117-25.0,24.17
4-1.0:2117-25.0,25.5
0-1.0:2117-27.0,19.07
0-1.0:2117-27.0,17.03
0-1.0:2117-25.0,32.07
0-1.0:2117-28.0,34.56
4-1.0:2117-26.0,23.23
4-1.0:2117-28.0,27.16
0-1.0:2117-26.0,20.74
4-1.0:2117-25.0,33.61
4-1.0:2117-27.0,16.21
4-1.0:2117-27.0,28.57
0-1.0:2117-26.0,22.9
0-1.0:2117-25.0,23.87
0-1.0:2117-26.0,19.73
4-1.0:2117-25.0,18.6
0-1.0:2117-25.0,17.24
0-1.0:2117-26.0,17.2
0-1.0:2117-25.0,37.02
4-1.0:2117-28.0,47.57
4-1.0:2117-25.0,43.95
0-1.0:2117-25.0,23.13
4-1.0:2117-26.0,19.32
4-1.0:2117-26.0,17.28
0-1.0:2117-27.0,14.79
0-1.0:2117-25.0,32.32
4-1.0:2117-29.0,31.18
4-1.0:2117-25.0,24.84
4-1.0:2117-25.0,23.48
0-1.0:2117-25.0,22.35
0-1.0:2117-27.0,20.99
4-1.0:2117-25.0,23.08
4-1.0:2117-25.0,16.46
4-1.0:2117-25.0,29.2
0-1.0:2117-28.0,31.12
0-1.0:2117-26.0,28.63
0-1.0:2117-26.0,23.76
4-1.0:2117-27.0,19.71
4-1.0:2117-28.0,20.72
4-1.0:2117-27.0,16.06
4-1.0:2117-26.0,17.12
0-1.0:2117-25.0,32.5
4-1.0:2117-26.0,31.28
4-1.0:2117-26.0,26.42
0-1.0:2117-27.0,24.47
0-1.0:2117-27.0,43.99
4-1.0:2117-25.0,22.8
4-1.0:2117-27.0,20.32
0-1.0:2117-26.0,17.28
4-1.0:2117-27.0,34.17
0-1.0:2117-29.0,62.23
0-1.0:2117-28.0,28.08
4-1.0:2117-25.0,26.14
4-1.0:2117-27.0,22.0
0-1.0:2117-27.0,24.29
0-1.0:2117-28.0,20.87
4-1.0:2117-26.0,39.15
0-1.0:2117-26.0,37.6
0-1.0:2117-25.0,24.58
4-1.0:2117-26.0,21.18
4-1.0:2117-26.0,25.46
0-1.0:2117-26.0,36.8
4-1.0:2117-29.0,16.31
4-1.0:2117-26.0,13.63
4-1.0:2117-25.0,41.24
0-1.0:2117-25.0,31.53
4-1.0:2117-29.0,26.67
4-1.0:2117-27.0,30.97
0-1.0:2117-26.0,23.26
0-1.0:2117-26.0,24.71
4-1.0:2117-25.0,25.68
4-1.0:2117-27.0,18.39
4-1.0:2117-25.0,15.72
4-1.0:2117-27.0,34.42
4-1.0:2117-26.0,62.48
0-1.0:2117-26.0,35.12
0-1.0:2117-27.0,32.63
4-1.0:2117-27.0,24.93
4-1.0:2117-29.0,23.71
4-1.0:2117-27.0,27.34
0-1.0:2117-27.0,20.06
0-1.0:2117-27.0,17.38
0-1.0:2117-27.0,39.85
4-1.0:2117-25.0,23.93
4-1.0:2117-26.0,22.37
4-1.0:2117-26.0,18.26
4-1.0:2117-25.0,34.6
0-1.0:2117-26.0,41.93
0-1.0:2117-25.0,28.1
0-1.0:2117-27.0,26.02
0-1.0:2117-29.0,23.15
4-1.0:2117-29.0,21.59
0-1.0:2117-29.0,19.25
4-1.0:2117-27.0,16.39
0-1.0:2117-25.0,40.47
4-1.0:2117-28.0,34.97
0-1.0:2117-25.0,29.76
0-1.0:2117-28.0,30.77
0-1.0:2117-28.0,32.31
0-1.0:2117-25.0,24.82
4-1.0:2117-25.0,28.65
0-1.0:2117-27.0,18.06
4-1.0:2117-27.0,32.77
0-1.0:2117-29.0,31.47
0-1.0:2117-27.0,24.18
4-1.0:2117-28.0,21.32
4-1.0:2117-26.0,19.76
0-1.0:2117-26.0,22.17
0-1.0:2117-26.0,34.85
0-1.0:2117-25.0,33.55
0-1.0:2117-29.0,54.23
4-1.0:2117-25.0,32.88
4-1.0:2117-27.0,29.23
4-1.0:2117-27.0,41.25
4-1.0:2117-25.0,19.5
0-1.0:2117-26.0,16.64
4-1.0:2117-25.0,30.01
4-1.0:2117-28.0,23.51
0-1.0:2117-25.0,25.92
0-1.0:2117-26.0,18.06
4-1.0:2117-28.0,34.37
4-1.0:2117-28.0,32.99
4-1.0:2117-27.0,27.49
4-1.0:2117-25.0,32.34
4-1.0:2117-25.0,22.27
4-1.0:2117-28.0,20.62
0-1.0:2117-25.0,18.15
4-1.0:2117-27.0,29.58
4-1.0:2117-25.0,34.43
0-1.0:2117-27.0,25.73
4-1.0:2117-27.0,30.56
4-1.0:2117-29.0,28.45
0-1.0:2117-26.0,20.23
0-1.0:2117-27.0,17.2
0-1.0:2117-26.0,38.9
4-1.0:2117-25.0,29.04
4-1.0:2117-26.0,32.23
0-1.0:2117-29.0,24.37
4-1.0:2117-25.0,21.89
0-1.0:2117-28.0,20.91
0-1.0:2117-27.0,34.62
4-1.0:2117-27.0,35.4
4-1.0:2117-25.0,23.89
0-1.0:2117-27.0,22.52
4-1.0:2117-25.0,26.62
4-1.0:2117-26.0,18.4
4-1.0:2117-25.0,15.37
0-1.0:2117-27.0,36.7
0-1.0:2117-28.0,35.33
4-1.0:2117-27.0,29.83
4-1.0:2117-26.0,25.98
4-1.0:2117-25.0,22.95
0-1.0:2117-27.0,20.48
0-1.0:2117-28.0,17.45
0-1.0:2117-29.0,38.37
4-1.0:2117-26.0,36.99
4-1.0:2117-25.0,29.29
4-1.0:2117-27.0,27.64
4-1.0:2117-26.0,26.27
4-1.0:2117-27.0,30.37
4-1.0:2117-25.0,36.13
4-1.0:2117-25.0,28.9
0-1.0:2117-27.0,34.01
4-1.0:2117-25.0,24.86
0-1.0:2117-27.0,23.41
0-1.0:2117-27.0,48.3
0-1.0:2117-26.0,36.77
4-1.0:2117-28.0,30.99
0-1.0:2117-27.0,30.24
0-1.0:2117-26.0,48.96
4-1.0:2117-27.0,23.76
4-1.0:2117-27.0,21.16
0-1.0:2117-25.0,22.42
0-1.0:2117-27.0,39.88
0-1.0:2117-27.0,38.43
0-1.0:2117-26.0,32.65
0-1.0:2117-25.0,33.87
4-1.0:2117-26.0,30.27
0-1.0:2117-29.0,27.16
0-1.0:2117-26.0,24.08
0-1.0:2117-26.0,36.38
0-1.0:2117-29.0,34.93
4-1.0:2117-27.0,37.22
0-1.0:2117-27.0,26.84
0-1.0:2117-26.0,25.11
0-1.0:2117-29.0,27.98
0-1.0:2117-26.0,24.65
0-1.0:2117-28.0,20.58
4-1.0:2117-25.0,38.46
0-1.0:2117-28.0,37.02
0-1.0:2117-29.0,31.24
0-1.0:2117-27.0,36.35
0-1.0:2117-27.0,23.41
0-1.0:2117-26.0,32.28
4-1.0:2117-25.0,24.01
4-1.0:2117-26.0,23.94
4-1.0:2117-29.0,44.92
0-1.0:2117-25.0,48.37
0-1.0:2117-28.0,32.9
4-1.0:2117-27.0,38.01
0-1.0:2117-27.0,27.41
0-1.0:2117-28.0,25.68
4-1.0:2117-27.0,42.2
4-1.0:2117-26.0,24.33
4-1.0:2117-27.0,17.7
4-1.0:2117-26.0,15.01
0-1.0:2117-25.0,12.51
4-1.0:2117-27.0,11.51
0-1.0:2117-27.0,10.83
4-1.0:2117-27.0,12.96
0-1.0:2117-25.0,12.0
0-1.0:2117-25.0,10.83
4-1.0:2117-28.0,13.76
4-1.0:2117-25.0,17.72
4-1.0:2117-27.0,17.09
4-1.0:2117-27.0,14.59
4-1.0:2117-26.0,13.59
4-1.0:2117-28.0,15.85
4-1.0:2117-26.0,12.21
0-1.0:2117-28.0,11.43
4-1.0:2117-26.0,10.88
4-1.0:2117-25.0,19.38
4-1.0:2117-27.0,17.0
4-1.0:2117-29.0,10.83
4-1.0:2117-27.0,15.26
0-1.0:2117-29.0,13.88
0-1.0:2117-25.0,15.75
0-1.0:2117-26.0,17.51
0-1.0:2117-26.0,11.76
4-1.0:2117-27.0,11.01
4-1.0:2117-27.0,13.21
0-1.0:2117-26.0,10.83
4-1.0:2117-29.0,10.83
4-1.0:2117-28.0,17.34
4-1.0:2117-28.0,14.51
0-1.0:2117-25.0,12.46
4-1.0:2117-26.0,11.71
0-1.0:2117-25.0,10.83
0-1.0:2117-28.0,19.63
4-1.0:2117-28.0,19.01
0-1.0:2117-26.0,16.51
4-1.0:2117-26.0,18.72
4-1.0:2117-28.0,14.76
0-1.0:2117-27.0,16.96
0-1.0:2117-26.0,13.38
0-1.0:2117-29.0,12.25
0-1.0:2117-25.0,10.88
4-1.0:2117-26.0,15.63
4-1.0:2117-26.0,12.51
4-1.0:2117-27.0,14.72
4-1.0:2117-26.0,10.83
0-1.0:2117-25.0,10.83
0-1.0:2117-27.0,10.83
0-1.0:2117-27.0,17.72
4-1.0:2117-26.0,21.29
0-1.0:2117-27.0,14.59
0-1.0:2117-27.0,13.59
0-1.0:2117-27.0,11.46
0-1.0:2117-25.0,12.65
4-1.0:2117-26.0,10.83
0-1.0:2117-25.0,21.45
0-1.0:2117-26.0,18.76
0-1.0:2117-29.0,15.26
0-1.0:2117-27.0,14.51
0-1.0:2117-25.0,13.88
4-1.0:2117-26.0,10.83
0-1.0:2117-26.0,20.25
4-1.0:2117-27.0,17.25
0-1.0:2117-26.0,12.76
0-1.0:2117-28.0,11.76
4-1.0:2117-25.0,14.01
0-1.0:2117-27.0,11.72
0-1.0:2117-28.0,12.25
0-1.0:2117-28.0,10.83
4-1.0:2117-25.0,14.01
0-1.0:2117-26.0,17.97
0-1.0:2117-25.0,17.34
0-1.0:2117-27.0,15.36
4-1.0:2117-26.0,13.09
4-1.0:2117-26.0,12.96
0-1.0:2117-27.0,11.68
0-1.0:2117-26.0,23.2
0-1.0:2117-26.0,14.13
4-1.0:2117-27.0,13.38
0-1.0:2117-25.0,14.56
4-1.0:2117-27.0,10.88
0-1.0:2117-25.0,15.63
0-1.0:2117-27.0,15.01
0-1.0:2117-25.0,16.0
0-1.0:2117-27.0,13.03
0-1.0:2117-26.0,13.76
4-1.0:2117-25.0,10.83
4-1.0:2117-27.0,10.83
4-1.0:2117-26.0,17.72
4-1.0:2117-27.0,18.09
0-1.0:2117-27.0,13.59
0-1.0:2117-28.0,12.21
0-1.0:2117-26.0,20.84
4-1.0:2117-27.0,10.83
0-1.0:2117-28.0,10.83
4-1.0:2117-26.0,19.38
0-1.0:2117-26.0,20.75
0-1.0:2117-27.0,19.75
0-1.0:2117-25.0,15.26
0-1.0:2117-27.0,14.51
0-1.0:2117-27.0,13.88
0-1.0:2117-28.0,13.13
4-1.0:2117-27.0,12.0
0-1.0:2117-27.0,15.88
4-1.0:2117-29.0,16.25
0-1.0:2117-25.0,12.25
4-1.0:2117-25.0,10.83
0-1.0:2117-27.0,10.83
0-1.0:2117-27.0,17.97
0-1.0:2117-28.0,32.35
0-1.0:2117-28.0,18.34
4-1.0:2117-27.0,13.84
0-1.0:2117-25.0,12.46
0-1.0:2117-27.0,10.83
0-1.0:2117-25.0,19.63
4-1.0:2117-27.0,19.01
0-1.0:2117-29.0,16.51
0-1.0:2117-26.0,15.51
0-1.0:2117-27.0,16.18
4-1.0:2117-29.0,14.13
4-1.0:2117-27.0,15.86
4-1.0:2117-28.0,19.5
0-1.0:2117-27.0,12.69
4-1.0:2117-26.0,11.68
4-1.0:2117-26.0,13.97
0-1.0:2117-26.0,10.83
4-1.0:2117-27.0,16.75
4-1.0:2117-27.0,10.83
4-1.0:2117-25.0,17.95
0-1.0:2117-26.0,17.31
4-1.0:2117-25.0,14.77
4-1.0:2117-27.0,16.06
0-1.0:2117-29.0,12.36
4-1.0:2117-27.0,11.6
4-1.0:2117-29.0,10.83
4-1.0:2117-27.0,11.02
0-1.0:2117-26.0,16.44
0-1.0:2117-27.0,14.03
0-1.0:2117-26.0,12.13
4-1.0:2117-27.0,10.83
4-1.0:2117-29.0,16.11
0-1.0:2117-27.0,19.5
0-1.0:2117-26.0,12.94
4-1.0:2117-28.0,15.2
0-1.0:2117-26.0,11.87
0-1.0:2117-26.0,10.83
0-1.0:2117-25.0,10.83
0-1.0:2117-27.0,14.21
0-1.0:2117-27.0,18.2
4-1.0:2117-26.0,17.56
0-1.0:2117-29.0,15.02
0-1.0:2117-26.0,13.25
0-1.0:2117-27.0,12.61
0-1.0:2117-27.0,14.52
0-1.0:2117-25.0,10.83
0-1.0:2117-27.0,10.83
4-1.0:2117-25.0,35.73
4-1.0:2117-29.0,23.5
0-1.0:2117-25.0,16.69
0-1.0:2117-27.0,18.95
0-1.0:2117-29.0,14.28
0-1.0:2117-25.0,18.93
0-1.0:2117-27.0,12.38
0-1.0:2117-25.0,21.98
4-1.0:2117-25.0,16.19
4-1.0:2117-25.0,13.49
4-1.0:2117-26.0,15.85
0-1.0:2117-26.0,14.82
4-1.0:2117-27.0,13.95
4-1.0:2117-25.0,12.92
0-1.0:2117-27.0,10.83
0-1.0:2117-26.0,10.83
4-1.0:2117-28.0,18.27
0-1.0:2117-29.0,19.31
0-1.0:2117-26.0,13.68
4-1.0:2117-26.0,16.04
0-1.0:2117-27.0,10.83
4-1.0:2117-26.0,19.94
4-1.0:2117-25.0,20.98
4-1.0:2117-25.0,16.16
0-1.0:2117-25.0,20.28
4-1.0:2117-27.0,15.12
0-1.0:2117-25.0,13.23
0-1.0:2117-26.0,17.11
0-1.0:2117-25.0,13.74
4-1.0:2117-26.0,12.66
4-1.0:2117-26.0,11.18
0-1.0:2117-27.0,10.83
4-1.0:2117-26.0,10.83
4-1.0:2117-27.0,21.49
0-1.0:2117-26.0,23.01
0-1.0:2117-27.0,19.56
4-1.0:2117-29.0,14.74
0-1.0:2117-27.0,13.93
4-1.0:2117-25.0,12.45
4-1.0:2117-27.0,11.24
4-1.0:2117-27.0,11.81
0-1.0:2117-25.0,20.86
0-1.0:2117-27.0,24.67
4-1.0:2117-27.0,19.33
4-1.0:2117-26.0,16.41
0-1.0:2117-26.0,18.82
4-1.0:2117-25.0,17.95
0-1.0:2117-27.0,22.76
0-1.0:2117-26.0,34.28
0-1.0:2117-28.0,16.75
0-1.0:2117-27.0,14.75
0-1.0:2117-25.0,13.66
4-1.0:2117-29.0,10.83
0-1.0:2117-25.0,10.83
4-1.0:2117-26.0,22.76
4-1.0:2117-26.0,36.37
0-1.0:2117-25.0,16.37
4-1.0:2117-29.0,15.23
4-1.0:2117-26.0,14.37
0-1.0:2117-26.0,11.51
4-1.0:2117-29.0,10.83
4-1.0:2117-26.0,21.61
4-1.0:2117-27.0,20.89
0-1.0:2117-28.0,18.03
0-1.0:2117-25.0,20.5
4-1.0:2117-27.0,16.03
4-1.0:2117-26.0,14.46
0-1.0:2117-26.0,15.77
4-1.0:2117-27.0,11.61
4-1.0:2117-25.0,20.48
0-1.0:2117-27.0,17.39
0-1.0:2117-25.0,14.53
0-1.0:2117-27.0,13.14
0-1.0:2117-27.0,24.82
4-1.0:2117-27.0,11.82
4-1.0:2117-27.0,13.91
4-1.0:2117-25.0,10.83
4-1.0:2117-28.0,20.19
4-1.0:2117-27.0,15.48
4-1.0:2117-26.0,14.62
0-1.0:2117-26.0,13.9
4-1.0:2117-27.0,11.76
4-1.0:2117-26.0,18.28
0-1.0:2117-28.0,17.14
0-1.0:2117-26.0,16.28
0-1.0:2117-25.0,15.57
0-1.0:2117-25.0,14.71
0-1.0:2117-25.0,13.43
0-1.0:2117-26.0,11.86
0-1.0:2117-25.0,18.85
0-1.0:2117-25.0,18.1
0-1.0:2117-27.0,19.25
4-1.0:2117-29.0,15.59
0-1.0:2117-29.0,25.18
0-1.0:2117-25.0,21.33
0-1.0:2117-27.0,17.76
4-1.0:2117-25.0,15.06
4-1.0:2117-25.0,17.68
4-1.0:2117-25.0,13.4
0-1.0:2117-27.0,12.04
4-1.0:2117-28.0,21.85
4-1.0:2117-27.0,18.83
4-1.0:2117-26.0,17.63
0-1.0:2117-25.0,28.08
0-1.0:2117-25.0,15.06
4-1.0:2117-27.0,13.71
4-1.0:2117-27.0,12.05
4-1.0:2117-26.0,19.1
4-1.0:2117-25.0,19.5
4-1.0:2117-26.0,13.22
0-1.0:2117-26.0,11.56
0-1.0:2117-27.0,11.5
4-1.0:2117-25.0,10.83
4-1.0:2117-29.0,21.19
0-1.0:2117-26.0,20.43
0-1.0:2117-26.0,17.42
4-1.0:2117-26.0,20.04
0-1.0:2117-28.0,28.17
0-1.0:2117-29.0,14.55
0-1.0:2117-25.0,16.77
0-1.0:2117-27.0,12.29
0-1.0:2117-28.0,10.83
0-1.0:2117-27.0,22.85
4-1.0:2117-27.0,24.45
0-1.0:2117-28.0,19.08
4-1.0:2117-27.0,17.88
0-1.0:2117-27.0,16.97
4-1.0:2117-26.0,16.22
4-1.0:2117-26.0,18.44
4-1.0:2117-27.0,13.96
0-1.0:2117-25.0,19.77
0-1.0:2117-27.0,18.98
4-1.0:2117-25.0,15.82
4-1.0:2117-27.0,14.55
4-1.0:2117-26.0,12.81
0-1.0:2117-27.0,11.86
0-1.0:2117-25.0,10.83
0-1.0:2117-25.0,10.83
0-1.0:2117-27.0,41.55
4-1.0:2117-28.0,39.97
4-1.0:2117-25.0,22.32
4-1.0:2117-29.0,16.64
4-1.0:2117-25.0,15.69
4-1.0:2117-26.0,14.9
4-1.0:2117-27.0,13.95
4-1.0:2117-26.0,12.52
4-1.0:2117-26.0,22.73
4-1.0:2117-27.0,19.57
0-1.0:2117-26.0,22.36
4-1.0:2117-28.0,30.9
4-1.0:2117-27.0,16.56
0-1.0:2117-25.0,15.61
0-1.0:2117-26.0,14.19
4-1.0:2117-25.0,14.88
4-1.0:2117-27.0,25.54
